"System ID","UPC","EAN","Custom SKU","Manufact. SKU","Item","Remaining","Total Cost","Avg. Unit Cost","Sale Price","Margin"
"210000053512","801541517275","","","","psyllium pre & probiotic fiber orange 10oz organic india","3","$24.21","$8.07","$14.99","46.16%"
"210000053544","855717003246","","","","aconitum napellus 30c","1","$4.33","$4.33","$7.99","45.81%"
"210000053546","855717003376","","","","allium cepa 30C ollois","10","$43.10","$4.31","$8.99","52.06%"
"210000053548","855717003277","","","","apis mellifica 30C ollois","1","$4.85","$4.85","$9.69","49.95%"
"210000053550","855717003482","","","","argentum nitricum 30C ollois","4","$17.24","$4.31","$8.99","52.06%"
"210000053552","855717003208","","","","arsenicum album 30C ollois","5","$19.10","$3.82","$7.99","52.19%"
"210000053554","855717003215","","","","belladonna 30C ollois","2","$7.64","$3.82","$8.49","55.01%"
"210000053556","855717003291","","","","bryonia 30C ollois","2","$8.66","$4.33","$7.99","45.81%"
"210000053558","855717003499","","","","calcarea carbonica 30C ollois","3","$12.99","$4.33","$7.99","45.81%"
"210000053560","855717003307","","","","calcarea sulphurica 30C ollois","1","$3.35","$3.35","$7.99","58.07%"
"210000053562","855717003420","","","","cantharis 30C ollois","2","$7.64","$3.82","$7.99","52.19%"
"210000053564","855717003321","","","","carbo vegetabilis 30C ollois","2","$8.62","$4.31","$8.99","52.06%"
"210000053566","855717003253","","","","chamomilla 30C ollois","6","$25.98","$4.33","$8.49","49%"
"210000053568","855717003147","","","","coffea cruda 30C ollois","1","$4.43","$4.43","$8.99","50.72%"
"210000053570","855717003505","","","","hamamelis virginiana 30C ollois","5","$21.65","$4.33","$8.99","51.84%"
"210000053572","855717003390","","","","hepar sulphuris calcareum 30C ollois","6","$25.98","$4.33","$8.99","51.84%"
"210000053574","855717003161","","","","histaminum hydrochloricum 30C ollois","4","$17.32","$4.33","$8.99","51.84%"
"210000053576","855717003352","","","","hydrastis canadensis 30C ollois","6","$22.92","$3.82","$7.99","52.19%"
"210000053578","855717003178","","","","hypericum perforatum 30C ollois","1","$3.82","$3.82","$8.49","55.01%"
"210000053580","855717003086","","","","ignatia amara 30C ollois","3","$12.93","$4.31","$8.99","52.06%"
"210000053582","855717003338","","","","kali bichromium 30C ollois","5","$21.65","$4.33","$8.99","51.84%"
"210000053584","855717003369","","","","lachesis mutus 30C ollois","4","$15.56","$3.89","$7.99","51.31%"
"210000053586","855717003475","","","","ledum palustre 30C ollois","4","$15.28","$3.82","$7.99","52.19%"
"210000053588","855717003239","","","","lycopodium clavatum 30C ollois","2","$7.64","$3.82","$8.49","55.01%"
"210000053590","855717003413","","","","mercurius solubilis 30C ollois","2","$6.70","$3.35","$7.99","58.07%"
"210000053594","855717003055","","","","nux vomica 30C ollois","6","$26.58","$4.43","$8.99","50.72%"
"210000053596","855717003314","","","","phosphorus 30C ollois","4","$15.80","$3.95","$7.99","50.56%"
"210000053598","855717003468","","","","phytolacca decandra 30C ollois","2","$8.66","$4.33","$7.99","45.81%"
"210000053600","855717003093","","","","pulsatilla 30C ollois","5","$17.80","$3.56","$7.99","55.44%"
"210000053602","855717003123","","","","rhus toxicodendron 30C ollois","4","$17.72","$4.43","$8.99","50.72%"
"210000053604","855717003406","","","","ruta graveolens 30C ollois","4","$16.34","$4.09","$7.99","48.87%"
"210000053606","855717003222","","","","sepia 30C ollois","2","$8.66","$4.33","$7.99","45.81%"
"210000053608","855717003260","","","","silicea 30C ollois","6","$25.98","$4.33","$8.99","51.84%"
"210000053610","855717003444","","","","spongia tosta 30C ollois","5","$19.10","$3.82","$7.99","52.19%"
"210000053612","855717003437","","","","staphysagria 30C ollois","3","$10.05","$3.35","$7.99","58.07%"
"210000053614","855717003192","","","","sulphur 30C ollois","4","$15.28","$3.82","$8.49","55.01%"
"210000053616","855717003383","","","","Symphytum Officinale 30C","1","$3.59","$3.59","$7.99","55.07%"
"210000053618","855717003185","","","","thuja occidentalis 30C ollois","5","$21.65","$4.33","$8.99","51.84%"
"210000053645","850019274523","","","","CBD sleep gummies 30 cv sciences","2","$30.22","$15.11","$34.99","56.82%"
"210000053663","733739028143","","","","D-mannose cranberry 90 vcps NOW FOODS","2","$28.78","$14.39","$29.99","52.02%"
"210000053665","733739028099","","","","D-mannose powder 6oz NOW FOODS","4","$71.96","$17.99","$58.99","69.5%"
