"System ID","UPC","EAN","Custom SKU","Manufact. SKU","Item","Remaining","Total Cost","Avg. Unit Cost","Sale Price","Margin"
"210000065748","760702557331","","","","cotton geometric sock black large maggie's","2","$20.00","$10.00","$15.99","37.46%"
"210000065750","760702557317","","","","cotton geometric sock natural large maggie's","3","$30.00","$10.00","$15.99","37.46%"
"210000065752","684963010384","","","","wool felted books  ornament freshener","1","$10.00","$10.00","$14.99","33.29%"
"210000065753","843425114354","","","","card mini dragonfly","3","$7.68","$2.56","$3.99","35.84%"
"210000065755","843425108698","","","","card mini moon","11","$30.25","$2.75","$3.99","31.08%"
"210000065757","818186017473","","","","card mini penguins","1","$2.56","$2.56","$3.99","35.84%"
"210000065759","818186013802","","","","card mini rose","3","$7.68","$2.56","$3.99","35.84%"
"210000065761","843425114187","","","","card mini sonwflake","2","$5.12","$2.56","$3.99","35.84%"
"210000065763","843425112299","","","","card mini butterfly","3","$7.68","$2.56","$3.99","35.84%"
"210000065765","818186010665","","","","hamsa hand greeting card","9","$43.77","$4.86","$7.99","39.13%"
"210000065767","843425106380","","","","card tree of life","7","$33.08","$4.73","$7.99","40.85%"
"210000065769","843425111148","","","","lavender greeting card","8","$38.52","$4.82","$7.99","39.74%"
"210000065771","843425105789","","","","floral heart greeting card","4","$20.24","$5.06","$7.99","36.67%"
"210000065777","850041915876","","","","Sunbeam Candles Jar Gingerbread","1","$8.50","$8.50","$13.19","35.56%"
"210000065779","850041915883","","","","Sunbeam Candles Jar Sugar Plum","2","$17.00","$8.50","$13.19","35.56%"
"210000065783","850041915715","","","","Sunbeam Candles Beeswax Angel","1","$11.50","$11.50","$19.00","39.47%"
"210000065787","850041915722","","","","Sunbeam Candles Brown Pine Cone Large","2","$28.00","$14.00","$23.00","39.13%"
"210000065816","760702557324","","","","cotton geometric sock black MEDIUM maggie's","1","$10.00","$10.00","$15.99","37.46%"
"210000065818","760702557300","","","","cotton geometric sock natural MEDIUM maggie's","2","$20.00","$10.00","$15.99","37.46%"
"210000065826","843425113272","","","","winter chickadee greeting card","1","$5.25","$5.25","$7.99","34.29%"
"210000065828","843425101699","","","","winter tree greeting card","4","$21.00","$5.25","$7.99","34.29%"
"210000065830","843425116693","","","","cottage moth greeting card","6","$31.50","$5.25","$7.99","34.29%"
"210000065832","818186012898","","","","two cats greeting card","3","$15.75","$5.25","$7.99","34.29%"
"210000065834","818186014021","","","","heart love greeting card","5","$26.25","$5.25","$7.99","34.29%"
"210000065836","843425112749","","","","card mini candy canes","6","$16.50","$2.75","$3.99","31.08%"
"210000065838","843425104812","","","","card mini honey bee","10","$27.50","$2.75","$3.99","31.08%"
"210000065840","818186012461","","","","card mini owl","8","$22.00","$2.75","$3.99","31.08%"
"210000065842","843425112312","","","","card mini sea turtle","9","$24.75","$2.75","$3.99","31.08%"
"210000065844","843425108612","","","","card mini colorful heart","5","$13.75","$2.75","$3.99","31.08%"
"210000065875","859874007192","","","","Bee Lucia Wellness Candles Enlightened","2","$15.00","$7.50","$12.30","39.02%"
"210000065877","859874007079","","","","Bee Lucia Wellness Candles Inspired","3","$22.50","$7.50","$12.30","39.02%"
"210000065879","859874007246","","","","Bee Lucia Wellness Candles Uplifted","3","$22.50","$7.50","$12.30","39.02%"
"210000065881","859874007147","","","","Bee Lucia Wellness Candles Awakened","2","$15.00","$7.50","$12.30","39.02%"
"210000065883","859874007086","","","","Bee Lucia Wellness Candles Loved","3","$22.50","$7.50","$12.30","39.02%"
"210000065885","859874007062","","","","Bee Lucia Wellness Candles Relaxed","3","$22.50","$7.50","$12.30","39.02%"
"210000065887","859874007260","","","","Bee Lucia Wellness Candles Evergreen Forest (limited)","2","$15.00","$7.50","$12.30","39.02%"
"210000065889","859874007260","","","","Bee Lucia Wellness Candles Orange Allspice (limited)","3","$22.50","$7.50","$12.30","39.02%"
"210000065891","810037355697","","","","socks that save dogs surfing pups MEDIUM","4","$32.00","$8.00","$14.99","46.63%"
"210000065893","810037358773","","","","socks that give books heiroglyphics MEDIUM","4","$32.00","$8.00","$14.99","46.63%"
"210000065895","810037358551","","","","socks that protect bison MEDIUM","2","$16.00","$8.00","$14.99","46.63%"
"210000065897","810037358568","","","","socks that protect bison SMALL","2","$16.00","$8.00","$14.99","46.63%"
"210000065901","","","WK99","","wool low cut crew white alpine forest deer LARGE woolen kin","3","$48.00","$16.00","$24.99","35.97%"
"210000065903","","","WK22","","wool low cut crew black boho swirl LARGE woolen kin","3","$42.00","$14.00","$21.99","36.33%"
"210000065905","","","WK44","","wool low cut crew black boho swirl MEDIUM woolen kin","3","$42.00","$14.00","$21.99","36.33%"
"210000065907","","","WK33","","wool low cut crew black boho swirl SMALL woolen kin","1","$14.00","$14.00","$21.99","36.33%"
"210000065910","","","WK77","","wool low cut crew black cat purrs and petals SMALL woolen kin","1","$14.00","$14.00","$21.99","36.33%"
"210000065912","","","9992","","wool low cut crew black cat purrs and petals MEDIUM woolen kin","2","$28.00","$14.00","$21.99","36.33%"
"210000065914","","","WK55","","wool low cut crew black cat purrs and petals LARGE woolen kin","2","$28.00","$14.00","$21.99","36.33%"
"210000065950","840481200793","","","","socks that protect sea turtles SMALL","2","$16.00","$8.00","$14.99","46.63%"
"210000066031","760702291099","","","","cotton scallop quarter sock lavender MEDIUM maggie's","2","$0.00","$0.00","$8.99","100%"
"210000066117","860198000349","","","","Meliora Dish Soap Block  Lemon 7 oz","3","$16.65","$5.55","$10.99","49.5%"
"210000066119","860198000332","","","","Meliora Dish Soap Block  Unscented 7 oz","3","$16.65","$5.55","$10.99","49.5%"
"210000066161","760702290771","","","","cotton crew lightweight turmeric MED maggie's","3","$12.00","$4.00","$8.99","55.51%"
"210000066163","760702290825","","","","cotton crew lightweight infinity blue LARGE maggie's","3","$12.00","$4.00","$8.99","55.51%"
"210000066165","760702290801","","","","cotton crew lightweight bay LARGE maggie's","3","$12.00","$4.00","$8.99","55.51%"
"210000066167","760702480127","","","","footie navy solid 9-11 maggie's","3","$9.75","$3.25","$7.99","59.32%"
"210000066169","843425112282","","","","card mini monarch butterfly milkweed","6","$16.50","$2.75","$3.99","31.08%"
"210000066171","818186010153","","","","card mini pink lotus","6","$16.50","$2.75","$3.99","31.08%"
"210000066173","843425108803","","","","card mini mermaid","6","$16.50","$2.75","$3.99","31.08%"
"210000066175","818186013901","","","","card mini ladybug","6","$16.50","$2.75","$3.99","31.08%"
"210000066177","843425112329","","","","card mini sunflower bouquet","6","$16.50","$2.75","$3.99","31.08%"
"210000066179","843425114361","","","","card mini bluebird","5","$13.75","$2.75","$3.99","31.08%"
"210000066181","843425104799","","","","card mini bluebird fireflies","6","$16.50","$2.75","$3.99","31.08%"
"210000066183","818186013833","","","","card mini red tulips","6","$16.50","$2.75","$3.99","31.08%"
"210000066185","843425114347","","","","card mini red tulip field","6","$16.50","$2.75","$3.99","31.08%"
"210000066187","843425112299","","","","card mini blue butterfly","6","$16.50","$2.75","$3.99","31.08%"
"210000066189","843425113906","","","","soaring eagle greeting card","6","$28.02","$4.67","$7.99","41.55%"
"210000066191","843425111100","","","","monarch milkweed greeting card","6","$28.02","$4.67","$7.99","41.55%"
"210000066193","843425117164","","","","peacock pair greeting card","6","$28.02","$4.67","$7.99","41.55%"
"210000066195","843425107516","","","","dragonfly greeting card","5","$23.35","$4.67","$7.99","41.55%"
"210000066197","843425116099","","","","pink rose i love you greeting card","6","$28.02","$4.67","$7.99","41.55%"
"210000066199","843425110721","","","","cherry blossoms greeting card","6","$28.02","$4.67","$7.99","41.55%"
"210000066201","843425106267","","","","wild mushroom greeting card","5","$23.35","$4.67","$7.99","41.55%"
"210000066203","","","","","owlets greeting card","6","$28.02","$4.67","$7.99","41.55%"
"210000066205","","","","","fireflies greeting card","6","$28.02","$4.67","$7.99","41.55%"
"210000066207","843425105819","","","","crescent moon greeting card","6","$28.02","$4.67","$7.99","41.55%"
"210000066209","818186014854","","","","red roses greeting card","6","$28.02","$4.67","$7.99","41.55%"
"210000066245","","","WK123","","plush pansies MEDIUM woolen kin","3","$37.95","$12.65","$22.99","44.98%"
"210000066247","745528698956","","","","kaleidoscope wool socks MEDIUM woolen kin","2","$31.32","$15.66","$25.99","39.75%"
"210000066249","745528698291","","WK125","","cranberry delight wool socks MEDIUM woolen kin","2","$31.32","$15.66","$25.99","39.75%"
"210000066251","745528698239","","WK126","","cranberry delight wool socks LARGE woolen kin","3","$46.98","$15.66","$25.99","39.75%"
"210000066253","724049511203","","WK124","","cranberry delight wool socks SMALL woolen kin","1","$15.66","$15.66","$25.99","39.75%"
"210000066267","840481200298","","","","socks that save cats green MEDIUM","4","$32.00","$8.00","$14.99","46.63%"
"210000066269","840481200304","","","","socks that save cats green SMALL","4","$32.00","$8.00","$14.99","46.63%"
"210000066270","886817008152","","","","Reveal Cat Food Dry Whitefish Grain Free 3lb","3","$31.92","$10.64","$17.99","40.86%"
"210000066272","886817008145","","","","Reveal Cat Food Dry Chicken Grain Free 3lb","3","$31.92","$10.64","$17.99","40.86%"
"210000066281","886817004215","","","","Reveal Cat Food Wet Chicken Breast Grain Free 2.47 oz","24","$28.32","$1.18","$1.99","40.7%"
"210000066283","886817004215","","","","Reveal Cat Food Wet Tuna Filet Grain Free 2.47 oz","24","$28.32","$1.18","$1.99","40.7%"
"210000066295","843648042021","","","","Cookie Pal Dog Biscuits Sweet Potato Flaxseed 10oz","3","$12.36","$4.12","$6.99","41.06%"
"210000066297","856452005342","","","","Bixty Liberty Dry Dog Food  Lamb 4lb","6","$77.16","$12.86","$20.99","38.73%"
